epochs,train_losses,val_losses,test_losses
1,0.06813164188372316,0.053606571163759456,0.054171074125223095
2,0.03833434539782494,0.03834131116333446,0.03887288923627321
3,0.033303992204853895,0.03281620847500437,0.03322071432140788
4,0.03334403093491523,0.039501035344594974,0.03962581778889736
5,0.032600080646977135,0.03408336582393637,0.03438390061057927
6,0.031012995626136634,0.05803176764949322,0.05830863684426508
7,0.033011964021231896,0.028803072381623905,0.029513439008326647
8,0.028362310420387424,0.035520697597793735,0.03663477914179111
9,0.02985790684859604,0.027665806067497294,0.028313633472771504
10,0.027604057924059157,0.03111550820495226,0.03140047174399227
11,0.027514808052144474,0.025931775256357145,0.026594353394974193
12,0.02827904311051955,0.03365772611954633,0.03445136705312121
13,0.028466412452240034,0.024747115353657718,0.025026259775240426
14,0.027346080534009297,0.028077390591873613,0.028412787149956847
15,0.027014754153758397,0.026815145737471506,0.027060825773706908
16,0.026991508474727005,0.04175923954978735,0.0415284052343299
17,0.02807800673339121,0.029350225689421427,0.0299609654773355
18,0.025112210081825792,0.02387740816128191,0.024792056669248684
19,0.026312776190203075,0.024197964221310354,0.024450449200604758
20,0.027390991667041783,0.026758791555462128,0.02745670127937073
21,0.02834811580298944,0.02648991588654557,0.02689914445079971
22,0.028564892240104996,0.036860898201229585,0.03727870094110475
23,0.02818523372557485,0.02952346688876706,0.030348826920061068
24,0.02671776438645915,0.03011264018839139,0.031155488742790508
25,0.025561358153739274,0.023859067204920998,0.02390289375061597
26,0.024354767860188812,0.02945935378400747,0.03005696754200128
27,0.02414789032170253,0.027444206089109167,0.028009967001149005
28,0.02458477130603053,0.027290066539357578,0.02803892070392124
29,0.023942871956653844,0.025849078386836734,0.02592426536329252
30,0.025257647473400105,0.025995659577339132,0.026845241781770935
31,0.024229009858295902,0.026715039522781262,0.027594237696478757
32,0.023855168521451774,0.028573649229472017,0.029035918524173206
33,0.025443677653132605,0.02594955830640168,0.026475370692876084
34,0.02614658457985263,0.030403740835896753,0.030473299207804835
35,0.028109313090813326,0.022448934390178883,0.022709915060097844
36,0.024502529682068664,0.026349685284465425,0.026588047205026277
37,0.023911654566147862,0.021511664919622888,0.022014758496510845
38,0.02387993810907726,0.02537699540456136,0.026088350600037693
39,0.02344928330759787,0.02759404002280397,0.027941931524188928
40,0.024044924773003865,0.029324982110419836,0.03005208544906184
41,0.022994695191232855,0.020934302945960256,0.02110145115672751
42,0.022681896295532092,0.02303417250050819,0.02367970251543847
43,0.0217923103869864,0.02096370602269768,0.02158197515050461
44,0.02188004716867354,0.02438499595718712,0.024752329343188884
45,0.02174670685236484,0.02018346836668404,0.020470547787270504
46,0.02185909690924206,0.026416062054481305,0.02647159254381307
47,0.023132140125391037,0.02277787258498467,0.022890448042839805
48,0.022233086798049684,0.022448923900217486,0.022390784650531438
49,0.022825332058876605,0.024850029685404926,0.025065105896196795
50,0.02217280674264341,0.023409045267082297,0.02363483797173943
51,0.02328319903703639,0.020569934992058204,0.020808357036699594
52,0.02302473425751152,0.025687943515111705,0.02603914859433729
53,0.022625804623262594,0.022974187138546945,0.022920158909194764
54,0.024274610749048117,0.025704538234964276,0.02615252619338181
55,0.02288092342044261,0.023774641601164794,0.023887865796808162
56,0.02112273361653246,0.02133914262469678,0.021382876365047657
57,0.0209157359363948,0.023286583832951038,0.023924780878370123
58,0.02061869579602063,0.0241810555437545,0.025076346720688994
59,0.019848859220595903,0.021876402217084173,0.022422168352637266
60,0.01974979064623439,0.02193320062615437,0.022609905693129918
61,0.019548608785028683,0.020642338073863644,0.021331299866527285
62,0.018689719027434736,0.021495636087579057,0.02220885870232332
63,0.018929864651237437,0.022124594390135754,0.023121620726958853
64,0.018513112755487282,0.024275592501114454,0.025122008881870533
65,0.01975614325853506,0.032781759897867836,0.03379441396650994
66,0.018953035266233483,0.021820353783243072,0.02240011202552081
67,0.018326656451953877,0.023081704453952228,0.023863804250560023
68,0.018041024724799216,0.021776908353890373,0.022730407711422703
69,0.017449140530890223,0.02432582958185861,0.02491515971079663
70,0.017931045701576727,0.022609742932887467,0.02359414784856694
71,0.017216421803912346,0.022822182238928613,0.02363177080210296
72,0.01805617838976829,0.021530466664641285,0.022245452091281356
73,0.016941385121269886,0.022855328778112294,0.023835512207096933
74,0.016789783880877072,0.022424592748319972,0.023204064292228068
75,0.018356446884055848,0.026418999756767897,0.027356450699967345
76,0.017987085045186903,0.023262069648330375,0.02428220958497612
77,0.0175288047029245,0.021464148701120938,0.022167444058073547
