epochs,train_losses,val_losses,test_losses
1,0.18159436762140505,0.09122273558238543,0.09105753667699824
2,0.061978270375598436,0.060738289886430825,0.06057047886696213
3,0.06121987870734179,0.05692935172363311,0.05679257794400372
4,0.05638249653051406,0.0727370031594888,0.07305239479350485
5,0.0504836894461323,0.04873814165506678,0.04867863977239076
6,0.0493158947604563,0.05414200684261459,0.05457203561832328
7,0.045586719529377526,0.04161248533193259,0.041658516664560885
8,0.0373300454896564,0.034659272229939427,0.034836686371645116
9,0.03589814456431238,0.03816472828416719,0.0385287957771335
10,0.04015136730099872,0.04147113315914305,0.04219162516883012
11,0.03355893363296349,0.02782434786637396,0.028338696074859244
12,0.03795515666894701,0.032750971405087675,0.033081441151957526
13,0.03691199898753044,0.027693029740733545,0.02855352110716197
14,0.0294805292833508,0.025458644418155447,0.025948140120286768
15,0.030267523359058957,0.032500978464831694,0.032714652741452833
16,0.03229468419290361,0.04068348870671919,0.04051709616995308
17,0.03291095448213959,0.026107401097579072,0.026339108986987405
18,0.028859345367982705,0.021830646117186214,0.021947042973121646
19,0.02856570478215773,0.032391531680657615,0.03215759096712384
20,0.029480759628982934,0.026124674985421325,0.026070794519818773
21,0.03128204446374448,0.041861496833680865,0.041495378488104806
22,0.02942479478138002,0.02188984273666973,0.022199206869382402
23,0.033682288059502456,0.03439326488133654,0.03451796397914245
24,0.028126313484564992,0.03282561546190682,0.032192768811694916
25,0.025418378710841783,0.023255238117982416,0.023233112815064162
26,0.025575715121462,0.029431388687141086,0.029181189276478472
27,0.026297087363498492,0.030272617515680722,0.030089614694374794
28,0.03164361410642305,0.04275281984574598,0.042764429810599365
29,0.035737797584656075,0.040279069453093036,0.03988047101117629
30,0.03551997908116546,0.03132582081384718,0.03154497706518067
31,0.026271233709566754,0.031026884792296868,0.03069677994922062
32,0.02415652238111661,0.02323509060783514,0.02273374759565055
33,0.026294678060354827,0.022694804234005286,0.02255902700299896
34,0.030672881127510765,0.024219814468832576,0.024326790466728244
35,0.028905242165734982,0.03392804125061108,0.03366615195515537
36,0.026937840798614072,0.021373625493745153,0.021045229757971046
37,0.024947284406834046,0.02682295671095408,0.026437331654303356
38,0.024263159441542687,0.023869069212079333,0.024015089263332158
39,0.022963848991193934,0.021789205638715833,0.02133025006074505
40,0.021766395026438737,0.01826845000429851,0.018356380060103098
41,0.019862456178916483,0.019879426441940608,0.019338626318765886
42,0.024698634026935846,0.02533870812867145,0.025076999456763026
43,0.024398491458209264,0.024130623344027328,0.02419370243912263
44,0.02177924507652556,0.020423125103294193,0.020214368577752117
45,0.021038485674026306,0.020602553042425944,0.020147863535394682
46,0.020911006537537323,0.024107247605271342,0.023350992343021782
47,0.022771444374173715,0.026171420419803366,0.025927688350492754
48,0.022855513539861858,0.03483509595516137,0.03450595889239167
49,0.021356753698819925,0.02045305125283488,0.019854476031940065
50,0.021921818248693613,0.022419880361205822,0.022010055324413497
51,0.019467000198524837,0.022914451255232796,0.022434856309198555
52,0.0188030548365221,0.019571388297990884,0.019048832997485495
53,0.019096993421816512,0.022044635029970203,0.02145740373787748
54,0.021407939453273607,0.024431597325631958,0.024310158639807716
55,0.020612315155260495,0.03358885319480367,0.03316866226862253
56,0.020455137916026874,0.019060703740058364,0.01876443772029181
57,0.018713014604749147,0.028576205530444838,0.027887105000984094
58,0.022134316724376324,0.02057587972159365,0.019858232941992984
59,0.018566806656503704,0.020650175785345646,0.020422211591954807
60,0.017951459945894383,0.022702495285565064,0.02206374634456851
61,0.01907373054011547,0.020286197869872315,0.019977186935791542
62,0.017331681440979428,0.02082619209257625,0.02021524385303797
63,0.015529333843043284,0.01865880652399852,0.018344240640177048
64,0.014528827197913888,0.01560731797284455,0.015342736634771375
65,0.016205157035872372,0.016546734550362964,0.015890456266584512
66,0.015256063555819072,0.01851445687324564,0.01784434042577893
67,0.015177257464438198,0.017434200306704943,0.01718112416890596
68,0.01592602016305987,0.019056584491848317,0.019223648723797067
69,0.017364421059155834,0.018882077912404056,0.01852423751609371
70,0.01658610762574257,0.01987651778658516,0.019904371569719123
71,0.01616471966886832,0.01800499673325271,0.017421342989310227
72,0.015144902159573167,0.018036351769464203,0.01764074090877589
73,0.014483414467132569,0.021767883366913616,0.021395404216534183
74,0.015862014793452228,0.016504961813767524,0.016514397431514657
75,0.014748622675790192,0.017390847491169023,0.01672389101614354
76,0.015392490459088502,0.01633602999318222,0.01567797134556326
77,0.01419618823600432,0.01505977203263329,0.014803484782467872
78,0.01547393587870868,0.01773062574983156,0.017282536336854785
79,0.014939316045555243,0.020833003127592023,0.020484468860801835
80,0.016039425289834704,0.01714229201768814,0.016594596503810934
81,0.015005982780843028,0.0182322819571584,0.01798459013355387
82,0.014210354156106848,0.015189110605640311,0.014857010737027646
83,0.01529732353364131,0.01896689925565496,0.018750690093924806
84,0.014316536864586782,0.01648131396313252,0.015966996384852956
85,0.01682999569262906,0.016131287382756165,0.015754716014029606
86,0.016140134544280295,0.019298939571490075,0.01898674467142213
87,0.01450406348698878,0.01982849662466975,0.019985559467606235
88,0.014453230166495103,0.01612120913809307,0.016485689588102245
89,0.014651211022869853,0.018180792551756704,0.018383167212793136
90,0.014893321662330036,0.015135175015355114,0.014652276486710728
91,0.015196983647697112,0.0169501102523676,0.017047997654503533
92,0.015040888129167108,0.01584999094392511,0.015927789599847298
93,0.013291032554006607,0.016829904901074885,0.01678104524932865
94,0.013747217229995197,0.015063307121118138,0.014942678298503178
95,0.015121544280594071,0.019213187301176007,0.019255012868908367
96,0.01461499161565777,0.014963418373589537,0.01495803247780431
97,0.015031842784336998,0.0143269914465621,0.01425515426540865
98,0.014944418126213319,0.01886632415679355,0.019188174302820583
99,0.014786744811396203,0.015274809342944867,0.015082559160220912
100,0.013708044608697716,0.017065987895972873,0.01700305870299731
101,0.015469917418218754,0.02221585363363433,0.021864492214996107
102,0.015041902261358138,0.017621552185941573,0.017689813000155482
103,0.014120207709911603,0.01829928005784964,0.018462398213860122
104,0.013970376841727482,0.01625035300544436,0.01612689679538207
105,0.013843644867199384,0.016799579363357273,0.01653648503271712
106,0.012932447655722986,0.01592082073105858,0.015768069564105935
107,0.01470553985546408,0.018975177032419622,0.019053697871146955
108,0.01483269202082437,0.015318267143610731,0.015457869345785741
109,0.01400806358573721,0.01646546739416793,0.015939278393345958
110,0.013169911792348887,0.014162461190973955,0.01441489910375241
111,0.01365129294049986,0.014537139180629006,0.014433727386421697
112,0.012678891314211719,0.014504116668135626,0.014408566229625365
113,0.01292656515718276,0.01514867183296718,0.014734790611107442
114,0.012356300346574705,0.019209119362559746,0.019150610675969137
