epochs,train_losses,val_losses,test_losses
1,0.41456069111824034,0.3866856384277344,0.39722007751464844
2,0.3327631902694702,0.3627216339111328,0.3764469146728516
3,0.2528405898809433,0.3101056671142578,0.31163667678833007
4,0.19367059528827668,0.23958187103271483,0.2291935157775879
5,0.15404042303562165,0.16889469146728517,0.15838793754577637
6,0.13686460256576538,0.13353602409362794,0.1317379093170166
7,0.1261966797709465,0.12040857315063476,0.11755960464477538
8,0.11754046738147736,0.12006252288818359,0.11990934371948242
9,0.1153862789273262,0.11329117774963379,0.11663880348205566
10,0.11103370517492295,0.10436862945556641,0.10769830703735352
11,0.10797079741954803,0.10050496101379394,0.10386136054992676
12,0.10937381446361542,0.09944012641906738,0.10381203651428222
13,0.1059864342212677,0.10072300910949707,0.10293936729431152
14,0.10841255366802216,0.10240566253662109,0.10331842422485352
15,0.10649992555379867,0.09972964286804199,0.10023497581481934
16,0.10414456993341446,0.09679615020751953,0.10079079627990722
17,0.10532802522182465,0.09728608131408692,0.10249110221862794
18,0.10287197589874268,0.09779444694519043,0.1039681625366211
19,0.09876823723316193,0.09884333610534668,0.10177897453308106
20,0.10050920605659484,0.09716099739074707,0.10118345260620117
21,0.09854143500328064,0.09498094558715821,0.1003877067565918
22,0.09683509171009064,0.09462742805480957,0.10043030738830566
23,0.09570272207260132,0.09386531829833984,0.10071690559387207
24,0.09801014274358749,0.09511587142944336,0.10035484313964843
25,0.09549565851688385,0.10066868782043457,0.10263238906860352
26,0.09564093977212906,0.09647058486938477,0.10145387649536133
27,0.0983194899559021,0.09666798591613769,0.10220892906188965
28,0.09672756552696228,0.09992197036743164,0.10759056091308594
29,0.09196033090353012,0.09628986358642579,0.10296406745910644
30,0.09240883141756058,0.09645475387573242,0.10208664894104004
31,0.09681084752082825,0.09476149559020997,0.10138296127319336
32,0.09296722948551178,0.09433305740356446,0.10202885627746582
33,0.09272276937961578,0.09626928329467774,0.10432497978210449
34,0.0943533131480217,0.09538651466369628,0.10182733535766601
35,0.0924584686756134,0.09632880210876466,0.10383014678955078
36,0.09098355889320374,0.09605231285095214,0.10527862548828125
37,0.09218066692352295,0.09739640235900879,0.10581961631774903
38,0.09043306469917298,0.10012000083923339,0.10699495315551757
39,0.09229931473731995,0.09455001831054688,0.1027889060974121
40,0.08793400436639785,0.09131353378295898,0.10200761795043946
41,0.09067539304494858,0.10028484344482422,0.10860072135925293
42,0.09007477998733521,0.09439784049987793,0.10192179679870605
43,0.08984020054340362,0.09452369689941406,0.10086090087890626
44,0.08867705047130585,0.09366854667663574,0.0991942024230957
45,0.08861233681440353,0.09541903495788574,0.10242286682128907
46,0.08979365110397339,0.09482646942138671,0.10280465126037598
47,0.0903800818324089,0.09145614624023438,0.10116676330566406
48,0.08820615410804748,0.10052753448486328,0.10925200462341308
49,0.08962205559015274,0.09397279739379882,0.10618843078613281
50,0.08870990306138993,0.09184224128723145,0.10355956077575684
51,0.08640256941318512,0.09343461990356446,0.10195228576660156
52,0.09320203810930253,0.09514468193054199,0.10225722312927246
53,0.08741832941770554,0.09360016822814941,0.10188257217407226
54,0.08948702037334443,0.09389315605163574,0.1044169807434082
55,0.08493757039308548,0.0935867691040039,0.10202220916748046
56,0.0889822256565094,0.09545849800109864,0.10332349777221679
57,0.08966895967721938,0.09280012130737304,0.10251460075378419
58,0.08913888275623322,0.09536735534667969,0.10513381958007813
59,0.08833853244781494,0.0939454460144043,0.1018240737915039
60,0.08782026827335358,0.09306267738342285,0.10149725914001465
61,0.08662619888782501,0.0938219165802002,0.10270410537719726
62,0.0872820457816124,0.09535232543945313,0.10327299118041992
63,0.0859604823589325,0.09349366188049317,0.10166525840759277
64,0.08707794070243835,0.09425207138061524,0.10034357070922852
65,0.08661977857351304,0.09418793678283692,0.10149487495422363
66,0.08588382601737976,0.09463134765625,0.10326742172241211
67,0.08750955313444138,0.09382573127746582,0.10160449981689453
68,0.08646734237670899,0.09579580307006835,0.10415752410888672
69,0.08747774362564087,0.09379472732543945,0.10182252883911133
70,0.0888475877046585,0.09583374977111817,0.10397126197814942
71,0.08419522568583489,0.0937656021118164,0.10282401084899902
72,0.08516037344932556,0.09377589225769042,0.10266682624816895
73,0.0838616344332695,0.09422453880310058,0.10293932914733887
74,0.08400174349546433,0.09252273559570312,0.1005860710144043
75,0.08401089549064636,0.09570747375488281,0.10474851608276367
76,0.08566960126161575,0.092593994140625,0.10196410179138184
77,0.08442486792802811,0.09373810768127441,0.10175906181335449
78,0.08548512756824493,0.09435689926147461,0.1019552230834961
79,0.08500222742557526,0.09471171379089355,0.10245012283325196
80,0.08048538446426391,0.09401931762695312,0.10238073348999023
81,0.08383805334568023,0.09643758773803711,0.10410154342651368
82,0.08451891779899597,0.09348569869995117,0.10137164115905761
83,0.08301533564925194,0.09314297676086426,0.10085386276245117
84,0.08495710223913193,0.09505087852478028,0.1034440803527832
85,0.08340757340192795,0.0943685531616211,0.10249316215515136
86,0.0840125733613968,0.09662009239196777,0.10484463691711426
87,0.0820695087313652,0.09328293800354004,0.10101219177246094
88,0.0825994923710823,0.09782711029052735,0.10542020797729493
89,0.085888791680336,0.09808343887329102,0.10612228393554687
90,0.08390106111764908,0.09717833518981933,0.10507658004760742
91,0.08401167035102844,0.0950289249420166,0.10161521911621094
92,0.08306548416614533,0.09698003768920899,0.10409911155700684
93,0.08389675706624984,0.09724642753601075,0.10412761688232422
94,0.08608605265617371,0.09512229919433594,0.10302264213562012
95,0.08428491562604905,0.09322110176086426,0.10126750946044921
96,0.08349940925836563,0.09658992767333985,0.10524259567260742
97,0.08324572652578353,0.0943621826171875,0.10175471305847168
98,0.08284731686115265,0.09617227554321289,0.10331076622009278
99,0.08275510907173157,0.09625699043273926,0.10288936614990235
100,0.0806272754073143,0.09209132194519043,0.09778103828430176
101,0.08318496882915496,0.09302595138549805,0.09970035552978515
102,0.08503770053386689,0.10091873168945313,0.10803099632263184
103,0.08293541222810745,0.09515353202819825,0.10360928535461426
104,0.08398512363433838,0.09185856819152832,0.09953998565673829
