epochs,train_losses,val_losses,test_losses
1,0.09957509130006693,0.06460105101495539,0.06494226493320011
2,0.05001802350948648,0.04593678150149637,0.045801032491809626
3,0.04300415966758959,0.03878168339138679,0.03898198630526692
4,0.040798736798236875,0.03552213928335765,0.035797271035183105
5,0.03837720882138643,0.03729727620544872,0.03708901063799787
6,0.04233378235642066,0.03715720990808999,0.03747094026752797
7,0.036590827446357874,0.03599121951418365,0.03602155144671055
8,0.03680398864453344,0.032167048388152306,0.03282185797056741
9,0.03574236024158643,0.0297883730194661,0.030205937987321532
10,0.033051488649948696,0.028093865646351357,0.028474337174022053
11,0.031516344993047576,0.03378449667588995,0.03417658643347359
12,0.0295181078045002,0.026570048302568813,0.026842810157439247
13,0.0320161956656536,0.027366640292988163,0.027917316851398668
14,0.03028462154598645,0.02769274497248806,0.028074227008867476
15,0.02908363246305335,0.0276950071554672,0.028116375011903425
16,0.028282704988336252,0.025505327026790436,0.025632078077723844
17,0.02796209072161192,0.024092994883321565,0.024609445941144593
18,0.02582074533515516,0.023460454829055004,0.023679017279402685
19,0.02574891393070973,0.02636711920122961,0.02694634793692195
20,0.026266120126562674,0.023964664401305687,0.024117285735182653
21,0.02622200698895677,0.025083386459058693,0.025305458907232636
22,0.025222531434165772,0.02376552382933928,0.024761327670319834
23,0.02431041624194533,0.023986751984204475,0.024590113909068068
24,0.023706342439125186,0.02270888002337251,0.022836782024848352
25,0.02458449610191708,0.026291824652782642,0.026230622375608702
26,0.025063934532111008,0.0218325743317205,0.022472534170564704
27,0.023702348403842867,0.022673583726230732,0.023419952529420068
28,0.02366716813824022,0.022664972950202436,0.022938082238981545
29,0.023089521154036802,0.022277730210211674,0.02267214186551054
30,0.02292600478344503,0.02184231745347288,0.02252636294494359
31,0.023596950978451648,0.022300815992752143,0.02266066980664131
32,0.02370306447020049,0.02568176635311643,0.02613708685847913
33,0.023710706178440386,0.02225487828539753,0.022620500281540442
34,0.02308111769044331,0.021400227551252746,0.021958705612906967
35,0.02381637762705238,0.020083878383517894,0.020565500644837555
36,0.022946931385531222,0.02519544986148362,0.025110431796809097
37,0.021760936377508568,0.023805793650922225,0.02457436673680832
38,0.022065689079386278,0.02258066684078908,0.023095857180520478
39,0.021617881179321483,0.02444090203541081,0.02475873659661437
40,0.021889058707667067,0.01928692206647737,0.019724000288541276
41,0.021325404369019158,0.02036353499623704,0.020295161886191262
42,0.021705256086439677,0.021441518889837207,0.02190751480910819
43,0.022614088415429674,0.02041294476679214,0.020623687521544396
44,0.02123032062628158,0.022124934059646585,0.022471336090834137
45,0.021164847515308456,0.02247322506450797,0.02233549736909685
46,0.02186458166964826,0.021642700101358932,0.02172929636530937
47,0.021134223519363757,0.019989351688076695,0.02019530504097369
48,0.020541240677781486,0.025151320304213843,0.025110507544526983
49,0.021027768608589462,0.01993937052818419,0.020202209686357754
50,0.02081400256086703,0.02531052502304216,0.025580859905536216
51,0.022931490325075424,0.020454896744901856,0.020498613072228493
52,0.02145603766598647,0.021032678972642882,0.021187224257552536
53,0.021212857698514838,0.022046650328287263,0.022090114504330526
54,0.01983224102987041,0.02158987516424178,0.0218406555171676
55,0.020348420575980877,0.020412240571122828,0.020602420401832612
56,0.01970201705251511,0.02200510529226689,0.022452376810511977
57,0.019308843318697807,0.01825839799879157,0.018304328834071164
58,0.01913949133103475,0.01918616886631488,0.019314240827723494
59,0.019599061382100966,0.018695951306266913,0.01904275564718058
60,0.019802057472450035,0.019932286241076198,0.020315436445667485
61,0.019962507157997616,0.01974050973603054,0.01938194178314738
62,0.019436642110392883,0.023164514945717533,0.02289756849937343
63,0.018550384034314034,0.01833690256094146,0.018912795455806722
64,0.018849901066938315,0.019373690979381544,0.018926535185253193
65,0.019826960053176718,0.01764342307132263,0.017955037034557125
66,0.019643200096411035,0.020057953584142873,0.020109047234578663
67,0.019020628396979305,0.017870509014467142,0.017976405588360077
68,0.019208960715255515,0.018080355190649267,0.017840475410590056
69,0.019711713350996928,0.021040247650821492,0.020805731438911946
70,0.01861062369707401,0.018322661298134292,0.017952826466982864
71,0.018151777386237765,0.01731586262462585,0.017394270378622758
72,0.018720475532186958,0.018458556467582595,0.01899211694360934
73,0.018396630916176146,0.017367476883372413,0.016971763121401823
74,0.018823152657128514,0.018096707415660565,0.017892449178379802
75,0.01794630447148721,0.017418105256779805,0.017374792581366878
76,0.01841374001381558,0.017235346982947722,0.01763897370910097
77,0.018773856009084242,0.018963143621432844,0.019147058116552946
78,0.019310806940118035,0.018251064461079127,0.018295123647534505
79,0.018282409665624187,0.018885645639491615,0.01957152785830673
80,0.0190407551549495,0.019653398559630515,0.020324530049002115
81,0.019029232917572348,0.018641755775878555,0.018602015768870148
82,0.019431294864745836,0.018562926110441406,0.019031499855600733
83,0.018212473189207937,0.016347857025580677,0.016540453962257402
84,0.018395412515533536,0.017539246495063086,0.01749090964210015
85,0.018022819285151988,0.017127241944651008,0.017764849539052836
86,0.017854012268621083,0.01784396259936347,0.017779828429321888
87,0.01893107622366582,0.017744853159048408,0.017524225837546047
88,0.018729974456795397,0.020116216597062215,0.02016264639957861
89,0.01850599702907895,0.017109489908405377,0.017001283977015457
90,0.017763395749641798,0.017911981561433636,0.017984174903779314
91,0.017311006889255562,0.017123901633085217,0.017313333443159638
92,0.019020728258276203,0.01768722803840108,0.017308071442772494
93,0.017267518477428575,0.017910555696327796,0.017603071742574947
94,0.017650813982246993,0.017110635509107856,0.017261027406024032
95,0.01832533305846113,0.018078716276707915,0.01776405756630054
96,0.017904420014635315,0.022970452370226296,0.022558474731718996
97,0.02096821820351822,0.01757012845681992,0.01735243999144114
98,0.01820034116922873,0.016774380452207603,0.01658153793365066
99,0.017412534758131478,0.01984086674061305,0.020286632442280506
100,0.01738174782052491,0.018000838176192763,0.017935371051119173
101,0.017597350717260755,0.018070824604636455,0.018238591475020924
102,0.017628006401333572,0.018952066079672873,0.01890529822778662
103,0.0175875034618267,0.01724135493730484,0.017257459822502715
104,0.018114829647952947,0.017867948010114893,0.017735300545314418
105,0.016895582771771132,0.016985223944366176,0.01715688290357105
106,0.015954300798636085,0.016369294515926263,0.016465453059283024
107,0.016645979904981678,0.016445047800646963,0.01616725735753885
108,0.016564407244992183,0.015646568814400335,0.01566719068061731
109,0.015858933848171365,0.015979645954599112,0.015575059760519153
110,0.015652798019407773,0.01703863358280979,0.017067238202038586
111,0.016380424088375783,0.015369700165469928,0.015950032288586567
112,0.015952873822416242,0.017873208070131992,0.017738926885345542
113,0.016804211907339366,0.01838434962551312,0.01829814717029251
114,0.017222546118510675,0.016652461816567887,0.016328176328272936
115,0.016290555356396133,0.015969661706261292,0.01617318324091673
116,0.01609718036420243,0.017300626696837913,0.016828718530950713
117,0.016369710809545388,0.016317021841070173,0.01662742950464997
118,0.01583316215225931,0.01538603303536224,0.015253207707225486
119,0.015489766614001779,0.01534063829753115,0.014904771597494025
120,0.015872223827398207,0.01601217444122037,0.01624596174519042
121,0.016276107695700162,0.017027735140037446,0.016746008237925183
122,0.01598979003232156,0.016171369867311148,0.015922059913606974
123,0.015899857435783434,0.015400087303205405,0.015532277580597862
124,0.015738950828652995,0.016610390258599332,0.016647286240056444
125,0.015712417413612862,0.015771301410689643,0.01527224450280731
126,0.016014704799373697,0.01508506196130126,0.01496899431578269
127,0.01540952546989093,0.015736803718869735,0.0157937545974788
128,0.016031263368826307,0.01745833001143621,0.017565326800147385
129,0.01651076743373,0.015590900955218439,0.01562260794579719
130,0.01578631899804328,0.018158228872838286,0.017979303672669193
131,0.016588489836648703,0.015840495305446733,0.01680814679638558
132,0.01578756847691872,0.015529364162173242,0.015232685520847663
133,0.016306822870099505,0.016000435718333875,0.016052078034737228
134,0.015959322491146132,0.016073643562612438,0.016079212480878253
135,0.015629815404634005,0.016526980613305316,0.016750517693145214
136,0.015424156620583046,0.016290720771340764,0.01573365119232539
137,0.015843258645381348,0.015242202267129133,0.015187646190073591
138,0.01563672758116261,0.01689062758189876,0.016568608679127697
139,0.01588769547852692,0.017519946590899737,0.017511251197111572
140,0.016841540511275295,0.015184407482758372,0.015298313948008542
141,0.016449035420448475,0.018779150724753075,0.018503541397903008
142,0.01710450287154706,0.016807566642305146,0.017051291383083936
143,0.015429958208822927,0.015235275414958062,0.01565909528224844
144,0.01507236956335603,0.01570703939408677,0.01585736278140287
145,0.015274243116041471,0.015403059610962468,0.015665358452510138
146,0.015438793488375388,0.016129889196325638,0.01573994247220313
147,0.015926388658437075,0.018995562961146,0.01861882052979771
148,0.016244881480864535,0.015069237298682682,0.015344361404789331
149,0.014829924323879777,0.015289474023922046,0.015782655632468796
150,0.015214314086402211,0.01499343174943965,0.015272660673370233
151,0.01458673795488307,0.01500078028095561,0.015548015715587542
152,0.015021060542205714,0.015732379406619333,0.015606937946692247
153,0.014824485131321903,0.014864966779277405,0.01489755603580915
154,0.014629931142501724,0.014853471890982687,0.014651551509493634
155,0.01445032002054845,0.015834358820557195,0.015752223323980304
156,0.014206607331516316,0.01376545033005651,0.014221376142874725
157,0.013998749824328399,0.01575240571210397,0.015616063052182789
158,0.014629646162693246,0.014596032389381296,0.015055958768276026
159,0.014670051812766918,0.013997864261419222,0.013974783053655281
160,0.01502736998748978,0.01409547859718217,0.014427370165832074
161,0.01441976949530993,0.014575583007790608,0.014429492014212484
162,0.01429898384542803,0.01432160029053289,0.01447622613246598
163,0.013952503671043278,0.015121457053393853,0.015349666709950078
