epochs,train_losses,val_losses,test_losses
1,0.2,0.14263979921635894,0.14012001540418578
2,0.07674754714036673,0.06893246268664263,0.06631545290153402
3,0.06967975319127774,0.0624306584668616,0.05843314330953561
4,0.06553834820393697,0.07022902259770479,0.06501058029320876
5,0.06070940055801839,0.09798153440450183,0.09390016508032191
6,0.05500315723522825,0.08567032441826035,0.08266924933937758
7,0.05186000108394423,0.05310095181696896,0.048782047361618286
8,0.05490856187323472,0.10089487249967101,0.09863186023021131
9,0.0529390926669452,0.2,0.2
10,0.05062128431946933,0.057244682171558946,0.05221834238920366
11,0.05028489715798528,0.05635803121530255,0.05011954398850454
12,0.049133032222968165,0.06651365950111086,0.06348556411810581
13,0.04803219652840789,0.05004731755544581,0.044640816012959765
14,0.0471883753697253,0.09141441227234516,0.09024993379618176
15,0.04868838605528263,0.13238917885894103,0.1321636419057495
16,0.04964699907685048,0.07425250115204982,0.07259183709505555
17,0.05186657338473992,0.053619446564844325,0.04833369999465605
18,0.05035656537894723,0.06026947305198973,0.05498704011380585
19,0.04689070525434857,0.06456768389829655,0.06410296149387275
20,0.046447020044045405,0.07987453589909908,0.07776119712526212
21,0.04534921413666632,0.12068613358555205,0.12097597613777082
22,0.05038643934704897,0.06259572699073489,0.056367071809052365
23,0.04643720464234888,0.05339565263054332,0.04902128267358435
24,0.046335555256851915,0.050225168686025445,0.04595849510496249
25,0.046480605737874846,0.132614937727511,0.12844386824100815
26,0.04602070608164242,0.05502631211315936,0.051278421208152715
27,0.04232477306797701,0.06573854454838299,0.0621527354390702
28,0.04260344236604834,0.09627461608976609,0.0976514444084336
29,0.04350181399327643,0.049117145903507284,0.0449036098193701
30,0.043359188822004915,0.07236970682382934,0.0680775196457471
31,0.04382248691046001,0.061990208056959734,0.059685773807351475
32,0.04023795668065134,0.054087783521334795,0.051028113301969595
33,0.041852265210812235,0.05784455560619596,0.056120841246817
34,0.04025566122918127,0.046255634529776705,0.04161496366071069
35,0.041580365649808014,0.10662267836625516,0.1049475171253502
36,0.041115765901545163,0.042810280649581256,0.041279814555824065
37,0.04067152291747929,0.04755973394559655,0.04399743663018161
38,0.043568149480572554,0.04763346216991127,0.04492408116190353
39,0.04039867377127898,0.052425607841390574,0.0493164652401639
40,0.03871352336865827,0.04091724152066395,0.03770947596812634
41,0.043130135104299985,0.09487890600280312,0.09041732892020989
42,0.04236068661683514,0.05132355079032887,0.046583664083691516
43,0.0425341555707065,0.06822505580132418,0.07006451834283978
44,0.039910812624464206,0.044271701565547265,0.04315588962347062
45,0.0400401191846472,0.049720265201686584,0.04844502461676394
46,0.040640083979491974,0.0501491250977776,0.050684998067032784
