epochs,train_losses,val_losses,test_losses
1,0.31548595666885376,0.2563631057739258,0.25756336212158204
2,0.20045000791549683,0.2254912567138672,0.23244476318359375
3,0.14235067069530488,0.19609561920166016,0.19878238677978516
4,0.1340438911318779,0.17917270660400392,0.17595617294311525
5,0.11574018836021423,0.12233997344970703,0.1279231834411621
6,0.11250234216451645,0.10439868927001954,0.11589485168457031
7,0.11022160708904266,0.10199825286865234,0.11339944839477539
8,0.10754599571228027,0.10877838134765624,0.11701751708984375
9,0.10596359848976135,0.10994844436645508,0.11670257568359375
10,0.10494078397750854,0.09574716567993163,0.10259943008422852
11,0.11023872137069703,0.10304010391235352,0.10939068794250488
12,0.10407989174127578,0.1064809513092041,0.11018582344055176
13,0.09861934691667557,0.11396811485290527,0.117662353515625
14,0.103870490193367,0.09782196044921875,0.1018276309967041
15,0.10098256409168244,0.0932822036743164,0.10310763359069824
16,0.10025932401418686,0.09358091354370117,0.10264020919799804
17,0.09856243431568146,0.09390520095825196,0.10238739967346192
18,0.09762222915887833,0.0960224723815918,0.10463143348693847
19,0.09806646943092347,0.09873517990112304,0.10593376159667969
20,0.09537445604801179,0.09419724464416504,0.10125774383544922
21,0.09897531151771545,0.09779302597045898,0.10574201583862304
22,0.0956167471408844,0.0956154727935791,0.10491592407226563
23,0.0948953777551651,0.0935053825378418,0.10185948371887207
24,0.09751240879297257,0.09849287986755371,0.10399602890014649
25,0.09497865587472916,0.09380260467529297,0.10125577926635743
26,0.09126737266778946,0.09172296524047852,0.10193347930908203
27,0.09241779923439025,0.09263050079345703,0.10086210250854492
28,0.09136546641588211,0.09866497039794922,0.10468426704406739
29,0.09678030252456665,0.094005126953125,0.10390820503234863
30,0.0890431460738182,0.08986209869384766,0.10174095153808593
31,0.09464616000652314,0.09064690589904785,0.10144608497619628
32,0.08888611495494843,0.09291666984558106,0.10140908241271973
33,0.0891085183620453,0.09249626159667969,0.10036178588867188
34,0.093007692694664,0.092099609375,0.09911226272583008
35,0.08922743111848831,0.09419276237487793,0.09865219116210938
36,0.0887485945224762,0.09344497680664063,0.10196871757507324
37,0.08818128764629364,0.09583208084106445,0.10443137168884277
38,0.08855151385068893,0.09623423576354981,0.10139609336853027
39,0.09170725882053375,0.09296669006347656,0.10126766204833984
40,0.0891046878695488,0.09281804084777832,0.10142495155334473
41,0.08934696674346924,0.09436836242675781,0.10127954483032227
