epochs,train_losses,val_losses,test_losses
1,0.2,0.2,0.2
2,0.18403791713243856,0.09329136733364189,0.09332646095022863
3,0.08798244279678413,0.06981250313543426,0.06849625280925206
4,0.06929550010118196,0.06706724587988858,0.06569188225026033
5,0.06654263111685904,0.06935572004690707,0.06817549102160396
6,0.06445562387367712,0.06347481782178302,0.06213289712156568
7,0.06158458346308455,0.06322643377935604,0.06189068574078229
8,0.05838405595752697,0.055827247684088956,0.05463446129341515
9,0.05300685306459354,0.05589676389811276,0.05568242498806545
10,0.052198668814217725,0.05553925719611595,0.05454971139528313
11,0.051392498176272325,0.05486128734246255,0.05433177795945382
12,0.050195202772244894,0.04955469013191611,0.04902103284792024
13,0.048899988605966414,0.05591256147591706,0.05564945753739805
14,0.04638965362974991,0.04688961327636563,0.04631556114371942
15,0.04417177209680365,0.04512108955279921,0.04466366372546371
16,0.043401283371012386,0.04712631423831005,0.04612857894021637
17,0.04246340225624844,0.04029865955101632,0.0397366108943005
18,0.03963396598289653,0.04058733219053687,0.038683561950313805
19,0.03860453125111041,0.03831819527916564,0.03716241096963688
20,0.038532834404886945,0.04457531510481857,0.04197649657726288
21,0.03761577841573753,0.03684015226919039,0.03557923755475453
22,0.03600951575789856,0.03572278544983757,0.03469341491558114
23,0.03578813154678727,0.036734183743375164,0.035943462532393784
24,0.03571588247927916,0.03370691086902737,0.03226673876752659
25,0.03417268478929235,0.033711436603241475,0.03212816678747839
26,0.033202315510859615,0.03335306394733008,0.03275562032144897
27,0.03350222785930116,0.03274945910231987,0.03189620649328037
28,0.03190455150668283,0.03246296837476952,0.031336218574825596
29,0.031719456551191974,0.02994226440181577,0.029370810000263915
30,0.030698413492270187,0.030065919914713853,0.029185578227043152
31,0.030132968162600724,0.02857044532541147,0.02814489679068935
32,0.02972725272161343,0.030988151407994362,0.030998431298197533
33,0.028740335011402628,0.028676831017227695,0.0272590660927247
34,0.0294934611629076,0.027772392474842967,0.02670389991633746
35,0.02834945368071051,0.026637277552980034,0.025730469397136142
36,0.027954633270891146,0.026338775363546913,0.025478624947825258
37,0.027008127338933336,0.026439846901731706,0.025538630631505226
38,0.027382457600722606,0.0263380074679671,0.025998020962792998
39,0.02732543427276487,0.026248920938718952,0.025304727864508728
40,0.025691262962303094,0.025735678749564884,0.025404545877661024
41,0.026576839233818924,0.024658380086087884,0.024327605962753296
42,0.025405221440235496,0.02381522435425914,0.023689223491415685
43,0.024906846055378067,0.024862063438455664,0.02428910470738703
44,0.024957781713823686,0.025193761946880208,0.02441845203236658
